oras,denumire,latitudine,longitudine,categorie,rating_general,nr_recenzii,pret_categorie,sezon,tip_calatorie,durata_minima,cuvinte_cheie
Sibiu,Brukenthal National Museum,45.796546936035156,24.15065574645996,National museums,4.6,1412,Mediu,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Sibiu,Depozitele Medievale de Cereale,45.79658889770508,24.15117645263672,Architecture,3.9,2197,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Falkenhayn Fountain,45.796756744384766,24.15195083618164,Fountains,4.7,614,Mediu,Oricând,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Sibiu,Tickets,45.79645919799805,24.15058135986328,Other,4.7,1400,Mediu,Rece,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Teatrul GONG,45.796810150146484,24.14761734008789,Cultural,4.9,2182,Mic,Rece,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Fântână,45.79661560058594,24.151771545410156,Fountains,4.1,1489,Mediu,Rece,Circuit,5,"['fântână', 'apă', 'fontană', 'loc de relaxare', 'jocuri de apă']"
Sibiu,Piața mare,45.796531677246094,24.15162467956543,Other,3.6,2328,Mic,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Ruin of Saint Ladislau Chapel - Lutsch House,45.796939849853516,24.15292739868164,Architecture,4.8,1244,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Palatul Brukenthal,45.79633712768555,24.15054702758789,Palaces,4.4,197,Mediu,Cald,Circuit,5,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Sibiu,Depozitele Medievale de Cereale,45.79636764526367,24.151229858398438,Architecture,4.7,1955,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Reformed Church in Sibiu,45.796207427978516,24.149492263793945,Religion,3.5,1345,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Hecate Triformis,45.79618453979492,24.150129318237305,Historic,3.9,440,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Casa Albastră,45.79618835449219,24.15069007873535,Architecture,4.8,1990,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Casa Desolf (1654),45.796451568603516,24.14769744873047,Architecture,4.5,2446,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Galeria de Artă U.A.P. Sibiu,45.79644012451172,24.152591705322266,Cultural,4.2,306,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,House with Caryatids - Bethlen House,45.79598617553711,24.14917755126953,Other,3.7,923,Mic,Cald,City Break,1,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Monument Nicholaus Olahus,45.798316955566406,24.155296325683594,Historic,3.8,1113,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Aleea Balului,45.79589080810547,24.14952850341797,Other,4.2,1790,Mic,Cald,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Hans Wal,45.79617691040039,24.152650833129883,Other,4.1,1821,Mic,Oricând,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Hecht,45.795989990234375,24.152008056640625,Architecture,4.9,386,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Former ursuline convent in Sibiu,45.79851531982422,24.155744552612305,Religion,3.8,299,Mediu,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Palatul Filek,45.79631805419922,24.153423309326172,Other,3.8,1589,Mediu,Oricând,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Casa Haller,45.79602813720703,24.152719497680664,Other,4.5,368,Mic,Cald,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Church of St. Ursula,45.798301696777344,24.155847549438477,Religion,4.3,2473,Mediu,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Casa Azului (1500),45.79607391357422,24.146968841552734,Architecture,3.6,1177,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Barbers Tower Ruin,45.79801559448242,24.156200408935547,Fortifications,4.8,705,Mediu,Oricând,Circuit,5,"['fortificație', 'castel', 'cetate']"
Sibiu,Casă Memorială,45.79686737060547,24.1551570892334,Historic,4.2,2831,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Sibiu,Former Palace of Corps Commandment,45.795188903808594,24.150484085083008,Other,4.0,1711,Mediu,Rece,Relaxare,2,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Sibiu,Franciscan convent church,45.79715347290039,24.155649185180664,Religion,4.1,2066,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Sibiu,Casa Retuch (1935),45.801876068115234,24.15650177001953,Architecture,4.4,751,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,Vechiul zid de apărare al orașului,45.797462463378906,24.156383514404297,Fortifications,4.4,1713,Mic,Rece,Circuit,5,"['fortificație', 'castel', 'cetate']"
Sibiu,Cazarma Kempel - Arsenalul Vechi,45.795753479003906,24.14534568786621,Architecture,3.8,2583,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Sibiu,"""Mihai Eminescu House"" Museum of Icons and Church Objects",45.79487991333008,24.14763641357422,Cultural,4.6,828,Mediu,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Sibiu,Piața Friedrich von Schiller,45.7949104309082,24.152755737304688,Other,4.2,1620,Mic,Rece,Circuit,5,"['diverse', 'locație', 'interesant', 'explorare', 'necategorizat', 'activități diverse']"
Targu Mures,Lupoaica,46.542816162109375,24.55780601501465,Historic,4.0,2160,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Prefecture Tower,46.54317855834961,24.557554244995117,Architecture,4.9,490,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Biserica Buna Vestire,46.54171371459961,24.557357788085938,Religion,3.8,2314,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Mures County Museum. Art Museum,46.543331146240234,24.557645797729492,Cultural,4.4,445,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Palatul Culturii,46.543392181396484,24.558015823364258,Cultural,4.7,2806,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Ismeretlen katona,46.54340362548828,24.559062957763672,Historic,4.2,2578,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Arta,46.54304504394531,24.559722900390625,Cultural,3.9,2721,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Troița Eroilor Martiri,46.540584564208984,24.557342529296875,Historic,3.8,884,Mediu,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Nicolae Bălcescu,46.540565490722656,24.557424545288086,Cultural,4.6,333,Mediu,Oricând,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bethlen Gábor,46.543827056884766,24.559837341308594,Historic,4.7,2473,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Teatrul de vară,46.543216705322266,24.56102752685547,Cultural,3.9,1007,Mic,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Cinema 7D,46.53984451293945,24.557552337646484,Cultural,4.1,1927,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Teatrul Ariel,46.54511642456055,24.5589656829834,Cultural,4.5,2483,Mediu,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Ariel Theater for Children and Youths,46.54511260986328,24.55898666381836,Puppetries,4.6,1188,Mic,Rece,City Break,1,"['locație', 'descoperire', 'activități diverse']"
Targu Mures,Sinagoga Mare,46.5452766418457,24.55812644958496,Religion,3.8,1849,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Teatrul Studio,46.54288864135742,24.56161880493164,Cultural,4.5,2232,Mediu,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Status Quo Synagogue,46.54545974731445,24.557941436767578,Religion,4.7,2186,Mediu,Rece,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sf. Antonie de Padova,46.54310607910156,24.562149047851562,Religion,3.8,1917,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"Saint Antony of Padua Church, Târgu Mureș",46.54315185546875,24.562179565429688,Religion,4.9,600,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Natural History Museum of Târgu Mureș,46.54573440551758,24.556283950805664,Cultural,3.7,442,Mic,Rece,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bartók Béla,46.54570388793945,24.559057235717773,Historic,3.8,2050,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Aurel Filimon,46.5460205078125,24.558561325073242,Historic,3.8,1987,Mic,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Butchers' Guildhouse in Târgu Mureș,46.54513168334961,24.561220169067383,Historic architecture,3.6,1227,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Bányai house,46.545230865478516,24.561359405517578,Historic architecture,4.6,507,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,"Biserica Adventistă de Ziua a Șaptea Târgu Mureș - ""C""",46.54630661010742,24.557823181152344,Religion,4.1,1103,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"""Nagy Imre"" Art Gallery",46.543460845947266,24.563047409057617,Cultural,3.6,2757,Mediu,Cald,City Break,1,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Bootmakers' Guildhouse in Târgu Mureș,46.54475021362305,24.56218910217285,Historic architecture,4.3,2872,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Mures County Museum. Ethnography and Folk Art Department,46.54536056518555,24.561582565307617,Cultural,4.7,2503,Mic,Oricând,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Tolnai house,46.543209075927734,24.563329696655273,Historic architecture,4.5,2084,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Józef Bem statue,46.54534149169922,24.562210083007812,Historic,3.9,2791,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Liceul Teoretic Bolyai Farkas,46.543792724609375,24.563556671142578,Architecture,4.1,1226,Mic,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,National Theatre of  Târgu Mureș,46.54646682739258,24.56036949157715,Cultural,4.5,564,Mediu,Rece,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Avram Iancu,46.54547882080078,24.56245994567871,Historic,3.5,376,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Szent Miklós-templom,46.54349899291992,24.56399917602539,Religion,4.9,1946,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Bolyai Farkas street,46.54315185546875,24.564453125,Urban environment,3.6,606,Mic,Rece,City Break,1,"['urban', 'oraș', 'străzi', 'viață urbană']"
Targu Mures,Court of Appeal in Târgu Mureș,46.541900634765625,24.564489364624023,Historic architecture,4.6,606,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Old Prefecture of Târgu Mureș,46.543800354003906,24.56439971923828,Historic architecture,4.0,2538,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Palatul Apollo,46.54618453979492,24.562437057495117,Palaces,4.3,1621,Mic,Cald,Circuit,5,"['palat', 'monarhie', 'regal', 'eleganță', 'lux']"
Targu Mures,Bolyai street Unitarian church in Târgu Mureș,46.543190002441406,24.56476402282715,Religion,4.1,2719,Mediu,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petőfi Sándor,46.54755401611328,24.558855056762695,Cultural,4.6,919,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Lajos Kossuth statue,46.546119689941406,24.563310623168945,Historic,3.9,1342,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Bolyai Museum,46.54273986816406,24.565387725830078,Cultural,4.5,902,Mic,Cald,Circuit,5,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,"Ascension of the Lord Cathedral, Târgu Mureș",46.54612731933594,24.563364028930664,Religion,4.5,1060,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Teleki Library,46.54280090332031,24.56559944152832,Museums,4.8,942,Mic,Oricând,City Break,1,"['muzeu', 'expoziție', 'artă', 'istorie', 'cultură']"
Targu Mures,"Saint John the Baptist Church, Târgu Mureș",46.5457878112793,24.564102172851562,Religion,4.8,2101,Mic,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Petőfi-emlékoszlop,46.546241760253906,24.56385040283203,Historic,3.8,583,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,"Köpeczi house, Târgu Mureș",46.546775817871094,24.56328010559082,Historic architecture,4.0,2786,Mediu,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Pseudosphaera,46.54179382324219,24.566068649291992,Historic,4.8,2123,Mic,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,"Biserica Adventistă de Ziua a Șaptea Târgu Mureș - ""A""",46.548397064208984,24.557886123657227,Religion,4.2,1810,Mediu,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Görög house,46.54650115966797,24.563899993896484,Historic architecture,4.2,1005,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,Biserica Penticostală Betel,46.54854202270508,24.55634880065918,Religion,4.3,977,Mic,Rece,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Biserica Sfânta Tereza,46.53632354736328,24.56027603149414,Religion,3.7,58,Mediu,Oricând,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"Teleki House, Târgu Mureș",46.54635238647461,24.564979553222656,Historic architecture,4.0,1131,Mic,Oricând,City Break,1,"['clădiri vechi', 'monumente istorice', 'istorie', 'patrimoniu']"
Targu Mures,"Statue of György Bernády, Târgu Mureș",46.546390533447266,24.565000534057617,Historic,3.8,2261,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,György Bernády,46.54643630981445,24.565000534057617,Historic,4.5,2508,Mic,Oricând,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Biserica Unitariană Mihail (fostă reformată),46.541141510009766,24.54807472229004,Religion,4.7,1406,Mic,Rece,Relaxare,2,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,"High School of Arts, Târgu Mureș",46.54741287231445,24.563800811767578,Architecture,4.8,782,Mediu,Oricând,City Break,1,"['arhitectură', 'design', 'clădiri', 'structuri', 'construcții']"
Targu Mures,Studio 2.1,46.53841781616211,24.54956817626953,Cultural,4.9,1246,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Sinagoga Mică,46.54863739013672,24.5615177154541,Religion,4.7,1305,Mic,Cald,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Mihai Viteazul,46.54597473144531,24.565959930419922,Historic,3.7,2901,Mediu,Rece,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Small Reformed Church in Târgu Mureș,46.53971862792969,24.566587448120117,Religion,4.5,549,Mic,Oricând,City Break,1,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Călărașilor street in Târgu Mureș,46.54949951171875,24.557600021362305,Cultural,4.2,1893,Mic,Oricând,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
Targu Mures,Borsos Tamás,46.547393798828125,24.565507888793945,Historic,5.0,705,Mediu,Cald,Circuit,5,"['istoric', 'cultură', 'evenimente istorice', 'istorie']"
Targu Mures,Biserica din cetate,46.5466194152832,24.566509246826172,Religion,3.6,872,Mic,Cald,Circuit,5,"['religios', 'spiritual', 'biserică', 'mănăstire', 'credință']"
Targu Mures,Vályi Gyula,46.54619598388672,24.567312240600586,Cultural,3.6,474,Mic,Cald,Relaxare,2,"['cultură', 'arte', 'expoziție', 'festival', 'evenimente culturale', 'muzică', 'dans']"
